locatie-id	locatie	id	longitude	latitude
Beverentunnel-779	Beverentunnel	779	4.26786089	51.2590223
complex Kanaaldok B1-B2 (13) Thijsmanstu-780	complex Kanaaldok B1-B2 (13) Thijsmanstu	780	4.32804297	51.3110161
complex Kanaaldok B1-B2 (13) Thijsmanstu-781	complex Kanaaldok B1-B2 (13) Thijsmanstu	781	4.32801902	51.31104426
complex Kanaaldok B1-B2 (13) Thijsmanstu-782	complex Kanaaldok B1-B2 (13) Thijsmanstu	782	4.327999177	51.3110679
complex Kanaaldok B1-B2 (13) Thijsmanstu-783	complex Kanaaldok B1-B2 (13) Thijsmanstu	783	4.327815551	51.31112427
complex Kanaaldok B1-B2 (13) Thijsmanstu-784	complex Kanaaldok B1-B2 (13) Thijsmanstu	784	4.327841647	51.31109106
Kennedytunnel (linkeroever)-785	Kennedytunnel (linkeroever)	785	4.368263978	51.20840946
Kennedytunnel (linkeroever)-786	Kennedytunnel (linkeroever)	786	4.368263978	51.20840946
Kennedytunnel (linkeroever)-787	Kennedytunnel (linkeroever)	787	4.368263978	51.20840946
Kennedytunnel (linkeroever)-788	Kennedytunnel (linkeroever)	788	4.368546147	51.20850583
Kennedytunnel (linkeroever)-789	Kennedytunnel (linkeroever)	789	4.368546147	51.20850583
Kennedytunnel (linkeroever)-790	Kennedytunnel (linkeroever)	790	4.368546147	51.20850583
complex Tongeren-791	complex Tongeren	791	5.53392624	50.79138175
complex Tongeren-792	complex Tongeren	792	5.53388151	50.79136534
complex Tongeren-793	complex Tongeren	793	5.53361807	50.79125221
complex Tongeren-794	complex Tongeren	794	5.53366809	50.79126744
complex Tongeren-796	complex Tongeren	796	5.53441982	50.79148023
complex Tongeren-797	complex Tongeren	797	5.532514478	50.79144707
complex Tongeren-798	complex Tongeren	798	5.53615608	50.79035537
complex Tongeren-799	complex Tongeren	799	5.534476923	50.79024687
Complex nr 30 Diepenbeek-2909	Complex nr 30 Diepenbeek	2909	5.41555236	50.8929514
Complex nr 25a Tessenderlo-2900	Complex nr 25a Tessenderlo	2900	5.135175945	51.08036334
Complex nr 30 Diepenbeek-2908	Complex nr 30 Diepenbeek	2908	5.415533651	50.89292474
Complex nr 30 Diepenbeek-2907	Complex nr 30 Diepenbeek	2907	5.41584914	50.8936797
Complex nr 30 Diepenbeek-2906	Complex nr 30 Diepenbeek	2906	5.415661957	50.8931664
Complex nr 30 Diepenbeek-2905	Complex nr 30 Diepenbeek	2905	5.415648653	50.8931385
Complex nr 30 Diepenbeek-2904	Complex nr 30 Diepenbeek	2904	5.415732204	50.89333068
Complex nr 30 Diepenbeek-2903	Complex nr 30 Diepenbeek	2903	5.415748903	50.89336123
Complex nr 25a Tessenderlo-2902	Complex nr 25a Tessenderlo	2902	5.140215178	51.07646206
Complex nr 25a Tessenderlo-2901	Complex nr 25a Tessenderlo	2901	5.134968486	51.08022869
Complex nr 30 Diepenbeek-2911	Complex nr 30 Diepenbeek	2911	5.421793988	50.89191606
Complex nr 30 Diepenbeek-2910	Complex nr 30 Diepenbeek	2910	5.422072104	50.89235678
Complex nr 33 Maasmechelen-2919	Complex nr 33 Maasmechelen	2919	5.69219517	50.95323282
Complex nr 33 Maasmechelen-2918	Complex nr 33 Maasmechelen	2918	5.692330072	50.95380451
Complex nr 33 Maasmechelen-2917	Complex nr 33 Maasmechelen	2917	5.689046327	50.9534501
Complex nr 33 Maasmechelen-2916	Complex nr 33 Maasmechelen	2916	5.689142397	50.95404508
Complex nr 33 Maasmechelen-2915	Complex nr 33 Maasmechelen	2915	5.689112197	50.95365632
Complex nr 33 Maasmechelen-2914	Complex nr 33 Maasmechelen	2914	5.68910484	50.9536223
Complex nr 33 Maasmechelen-2913	Complex nr 33 Maasmechelen	2913	5.689134478	50.95381561
Complex nr 33 Maasmechelen-2912	Complex nr 33 Maasmechelen	2912	5.689138607	50.95384364
Complex nr 28 Walshoutem-2922	Complex nr 28 Walshoutem	2922	5.079002065	50.71309223
Complex nr 28 Walshoutem-2921	Complex nr 28 Walshoutem	2921	5.079016298	50.71312542
Complex nr 33 Maasmechelen-2920	Complex nr 33 Maasmechelen	2920	5.695908817	50.95293182
Complex nr 28 Walshoutem-2929	Complex nr 28 Walshoutem	2929	5.078726506	50.71283548
Complex nr 28 Walshoutem-2928	Complex nr 28 Walshoutem	2928	5.078953264	50.71332498
Complex nr 28 Walshoutem-2927	Complex nr 28 Walshoutem	2927	5.078961856	50.71335945
Complex nr 28 Walshoutem-2926	Complex nr 28 Walshoutem	2926	5.078952312	50.71296897
Complex nr 28 Walshoutem-2925	Complex nr 28 Walshoutem	2925	5.078942139	50.71293999
Complex nr 28 Walshoutem-2924	Complex nr 28 Walshoutem	2924	5.078924337	50.71290696
Complex nr 28 Walshoutem-2923	Complex nr 28 Walshoutem	2923	5.078990513	50.71306158
Complex nr 5 Waregem-1602	Complex nr 5 Waregem	1602	3.447625821	50.87338721
Snede Bertem TA-2933	Snede Bertem TA	2933	4.58101734	50.86577953
Complex nr 5 Waregem-1601	Complex nr 5 Waregem	1601	3.447625821	50.87338721
Snede Bertem TA-2932	Snede Bertem TA	2932	4.581000806	50.86574288
Complex nr 5 Waregem-1600	Complex nr 5 Waregem	1600	3.447625821	50.87338721
Complex nr 28 Walshoutem-2931	Complex nr 28 Walshoutem	2931	5.084292286	50.71181306
Complex nr 28 Walshoutem-2930	Complex nr 28 Walshoutem	2930	5.084334456	50.7122936
Kontichsesteenweg 25  B - 2630 Aartselaa-1609	Kontichsesteenweg 25  B - 2630 Aartselaa	1609	4.552988	51.307125
Kontichsesteenweg 25  B - 2630 Aartselaa-1608	Kontichsesteenweg 25  B - 2630 Aartselaa	1608	4.552956	51.307153
Snede Bertem TA-2939	Snede Bertem TA	2939	4.582344693	50.86570867
Complex nr 5 Waregem-1607	Complex nr 5 Waregem	1607	3.438842673	50.8694495
Snede Bertem TA-2938	Snede Bertem TA	2938	4.582356217	50.86573914
Complex nr 5 Waregem-1606	Complex nr 5 Waregem	1606	3.438842673	50.8694495
Snede Bertem TA-2937	Snede Bertem TA	2937	4.582370327	50.86576942
Complex nr 5 Waregem-1605	Complex nr 5 Waregem	1605	3.437591666	50.86952429
Snede Bertem TA-2936	Snede Bertem TA	2936	4.582382408	50.86580225
Complex nr 5 Waregem-1604	Complex nr 5 Waregem	1604	3.44769657	50.8733304
Snede Bertem TA-2935	Snede Bertem TA	2935	4.581046518	50.8658463
Complex nr 5 Waregem-1603	Complex nr 5 Waregem	1603	3.448416066	50.87408022
Snede Bertem TA-2934	Snede Bertem TA	2934	4.581034029	50.86581281
Kontichsesteenweg 25  B - 2630 Aartselaa-1613	Kontichsesteenweg 25  B - 2630 Aartselaa	1613	4.551875	51.306885
Complex Hoeilaart deel 1-2944	Complex Hoeilaart deel 1	2944	4.45381664	50.78384978
Kontichsesteenweg 25  B - 2630 Aartselaa-1612	Kontichsesteenweg 25  B - 2630 Aartselaa	1612	4.551838	51.306907
Complex nr 25 Ham Richting Luik-2943	Complex nr 25 Ham Richting Luik	2943	5.125311103	51.08592401
Kontichsesteenweg 25  B - 2630 Aartselaa-1611	Kontichsesteenweg 25  B - 2630 Aartselaa	1611	4.5538	51.307297
Complex nr 25 Ham Richting Luik-2942	Complex nr 25 Ham Richting Luik	2942	5.123871922	51.0867378
Kontichsesteenweg 25  B - 2630 Aartselaa-1610	Kontichsesteenweg 25  B - 2630 Aartselaa	1610	4.553829	51.307268
Complex nr 25 Ham Richting Luik-2941	Complex nr 25 Ham Richting Luik	2941	5.125507516	51.08619372
Complex nr 25 Ham Richting Luik-2940	Complex nr 25 Ham Richting Luik	2940	5.125469996	51.08617453
Complex nr19 Oelegem-1619	Complex nr19 Oelegem	1619	4.620514	51.210573
Complex nr19 Oelegem-1618	Complex nr19 Oelegem	1618	4.620492	51.210601
Oprit Frans Verbeekstraat Overijse-2949	Oprit Frans Verbeekstraat Overijse	2949	4.50239933	50.7713835
Kontichsesteenweg 25  B - 2630 Aartselaa-1617	Kontichsesteenweg 25  B - 2630 Aartselaa	1617	4.559476233	51.31020872
Complex Hoeilaart deel 1-2948	Complex Hoeilaart deel 1	2948	4.453906526	50.78383355
Kontichsesteenweg 25  B - 2630 Aartselaa-1616	Kontichsesteenweg 25  B - 2630 Aartselaa	1616	4.561570426	51.31058991
Complex Hoeilaart deel 1-2947	Complex Hoeilaart deel 1	2947	4.45369792	50.78387234
Kontichsesteenweg 25  B - 2630 Aartselaa-1615	Kontichsesteenweg 25  B - 2630 Aartselaa	1615	4.553911802	51.30716376
Complex Hoeilaart deel 1-2946	Complex Hoeilaart deel 1	2946	4.453643	50.78388699
Kontichsesteenweg 25  B - 2630 Aartselaa-1614	Kontichsesteenweg 25  B - 2630 Aartselaa	1614	4.553935652	51.30714008
Complex Hoeilaart deel 1-2945	Complex Hoeilaart deel 1	2945	4.45377057	50.78385656
Complex nr19 Oelegem-1624	Complex nr19 Oelegem	1624	4.620469	51.210636
Oprit Frans Verbeekstraat Overijse-2955	Oprit Frans Verbeekstraat Overijse	2955	4.50212807	50.77133774
Complex nr19 Oelegem-1623	Complex nr19 Oelegem	1623	4.620555	51.210274
Oprit Frans Verbeekstraat Overijse-2954	Oprit Frans Verbeekstraat Overijse	2954	4.50207843	50.77132993
Complex nr19 Oelegem-1622	Complex nr19 Oelegem	1622	4.620357	51.210739
Oprit Frans Verbeekstraat Overijse-2953	Oprit Frans Verbeekstraat Overijse	2953	4.50202524	50.77131875
Complex nr19 Oelegem-1621	Complex nr19 Oelegem	1621	4.620573	51.210485
Oprit Frans Verbeekstraat Overijse-2952	Oprit Frans Verbeekstraat Overijse	2952	4.50225925	50.77135332
Complex nr19 Oelegem-1620	Complex nr19 Oelegem	1620	4.620598	51.210455
Oprit Frans Verbeekstraat Overijse-2951	Oprit Frans Verbeekstraat Overijse	2951	4.50230891	50.77136562
Oprit Frans Verbeekstraat Overijse-2950	Oprit Frans Verbeekstraat Overijse	2950	4.50235678	50.7713768
Temsebrug-1629	Temsebrug	1629	4.218856421	51.11932681
Snede Lummen-1628	Snede Lummen	1628	5.205137522	51.02355089
Complex nr 9 Boom-2959	Complex nr 9 Boom	2959	4.364453256	51.09211731
Snede Lummen-1627	Snede Lummen	1627	5.205096389	51.02353715
Complex nr 9 Boom-2958	Complex nr 9 Boom	2958	4.364611084	51.09198468
Snede Lummen-1626	Snede Lummen	1626	5.205030966	51.02351784
Complex nr 9 Boom-2957	Complex nr 9 Boom	2957	4.364611084	51.09198468
Complex nr19 Oelegem-1625	Complex nr19 Oelegem	1625	4.628267	51.213508
Oprit Frans Verbeekstraat Overijse-2956	Oprit Frans Verbeekstraat Overijse	2956	4.50253943	50.77141817
complex nr15 Leuven-1635	complex nr15 Leuven	1635	4.652675	50.865514
Complex nr 9 Boom-2966	Complex nr 9 Boom	2966	4.363593046	51.09038139
complex nr15 Leuven-1634	complex nr15 Leuven	1634	4.65232	50.865379
Complex nr 9 Boom-2965	Complex nr 9 Boom	2965	4.363593046	51.09038139
Complex nr 9 Boom-2964	Complex nr 9 Boom	2964	4.365888946	51.09409594
Complex nr 9 Boom-2963	Complex nr 9 Boom	2963	4.365242738	51.09414758
Kontich - UZA (parallelbaan richting Ant-1631	Kontich - UZA (parallelbaan richting Ant	1631	4.42978134	51.13908425
Complex nr 9 Boom-2962	Complex nr 9 Boom	2962	4.365242738	51.09414758
Kontich - UZA (parallelbaan richting Ant-1630	Kontich - UZA (parallelbaan richting Ant	1630	4.42982957	51.1390876
Complex nr 9 Boom-2961	Complex nr 9 Boom	2961	4.364453256	51.09211731
Complex nr 9 Boom-2960	Complex nr 9 Boom	2960	4.364453256	51.09211731
complex nr 17 Winksele-1639	complex nr 17 Winksele	1639	4.67410057	50.88609236
complex nr 17 Winksele-1638	complex nr 17 Winksele	1638	4.67404912	50.88610261
Snede Rotselaar TA-2969	Snede Rotselaar TA	2969	4.731514871	50.92186863
complex nr15 Leuven-1637	complex nr15 Leuven	1637	4.651847	50.865161
complex nr15 Leuven-1636	complex nr15 Leuven	1636	4.651937	50.865312
Complex nr 9 Boom-2967	Complex nr 9 Boom	2967	4.363947957	51.09165565
Machelen - Diegem-2980	Machelen - Diegem	2980	4.4512581	50.89297914
complex nr 17 Herent-1646	complex nr 17 Herent	1646	4.688754713	50.89455287
Machelen - Diegem-2977	Machelen - Diegem	2977	4.45204845	50.89085595
complex nr 17 Winksele-1645	complex nr 17 Winksele	1645	4.67179403	50.88268797
Machelen - Diegem-2976	Machelen - Diegem	2976	4.45192204	50.8908515
complex nr 17 Winksele-1644	complex nr 17 Winksele	1644	4.67121064	50.88284343
Machelen - Diegem-2975	Machelen - Diegem	2975	4.45216059	50.89196156
complex nr 17 Winksele-1643	complex nr 17 Winksele	1643	4.67563543	50.88745138
Machelen - Diegem-2974	Machelen - Diegem	2974	4.45209663	50.89196161
complex nr 17 Winksele-1642	complex nr 17 Winksele	1642	4.67497397	50.88762841
Machelen - Diegem-2973	Machelen - Diegem	2973	4.45390181	50.89299408
Machelen - Diegem-2972	Machelen - Diegem	2972	4.45394999	50.89310641
Machelen - Diegem-2971	Machelen - Diegem	2971	4.45404531	50.89277148
Snede Rotselaar TA-2970	Snede Rotselaar TA	2970	4.731560052	50.92185138
Machelen - Diegem-2979	Machelen - Diegem	2979	4.45096502	50.89302092
complex nr 17 Herent-1647	complex nr 17 Herent	1647	4.688754713	50.89455287
Machelen - Diegem-2978	Machelen - Diegem	2978	4.45092589	50.89299623
Snede Winksele  Leuven 3-1660	Snede Winksele  Leuven 3	1660	4.654619	50.870994
Complex nr 31 Genk Centrum-2991	Complex nr 31 Genk Centrum	2991	5.502305153	50.99198982
Complex nr 31 Genk Centrum-2990	Complex nr 31 Genk Centrum	2990	5.50233433	50.9920207
Snede Winksele  Leuven 1-1657	Snede Winksele  Leuven 1	1657	4.668078	50.879956
Snede TCC Gent kmpt. 40,930-2988	Snede TCC Gent kmpt. 40,930	2988	3.763026116	51.00087268
Snede Winksele  Leuven 1-1656	Snede Winksele  Leuven 1	1656	4.668037	50.87998
Knooppunt Zwijnaarde (Oost>E17)-2987	Knooppunt Zwijnaarde (Oost>E17)	2987	3.724685884	51.00806842
Snede Herent  Winksele-1655	Snede Herent  Winksele	1655	4.67905701	50.89075483
Knooppunt Zwijnaarde (Oost>E17)-2986	Knooppunt Zwijnaarde (Oost>E17)	2986	3.724738797	51.00805551
Snede Herent  Winksele-1654	Snede Herent  Winksele	1654	4.67905701	50.89075483
Knooppunt Zwijnaarde (Oost>E17)-2985	Knooppunt Zwijnaarde (Oost>E17)	2985	3.724780061	51.00804532
complex nr 17 Herent-1653	complex nr 17 Herent	1653	4.685754584	50.8931436
Knooppunt Zwijnaarde (Oost>E17)-2984	Knooppunt Zwijnaarde (Oost>E17)	2984	3.724550773	51.00809704
complex nr 17 Herent-1652	complex nr 17 Herent	1652	4.685313076	50.89340839
Knooppunt Zwijnaarde (Oost>E17)-2983	Knooppunt Zwijnaarde (Oost>E17)	2983	3.724500543	51.00811099
complex nr 17 Herent-1651	complex nr 17 Herent	1651	4.691499679	50.89535932
Knooppunt Zwijnaarde (Oost>E17)-2982	Knooppunt Zwijnaarde (Oost>E17)	2982	3.724450269	51.00812496
complex nr 17 Herent-1650	complex nr 17 Herent	1650	4.691663954	50.89595348
Machelen - Diegem-2981	Machelen - Diegem	2981	4.45120657	50.89297356
Snede Winksele  Leuven 2-1659	Snede Winksele  Leuven 2	1659	4.657149	50.87499
Snede Winksele  Leuven 2-1658	Snede Winksele  Leuven 2	1658	4.65711	50.875006
Snede TCC Gent kmpt. 40,550-2989	Snede TCC Gent kmpt. 40,550	2989	3.76902215	50.99935365
Snede Haasrode-Heverlee 1-1671	Snede Haasrode-Heverlee 1	1671	4.705172929	50.84554475
Snede Haasrode-Heverlee 1-1670	Snede Haasrode-Heverlee 1	1670	4.705198083	50.84554662
Snede Haasrode-1668	Snede Haasrode	1668	4.728611955	50.84417761
complex Houthalen-Helchteren-2999	complex Houthalen-Helchteren	2999	5.377887034	51.01274769
Snede Haasrode-1667	Snede Haasrode	1667	4.728619849	50.84421089
Complex nr 31 Genk Centrum-2998	Complex nr 31 Genk Centrum	2998	5.498197916	50.99359169
Snede Haasrode-1666	Snede Haasrode	1666	4.728625284	50.84424795
Complex nr 31 Genk Centrum-2997	Complex nr 31 Genk Centrum	2997	5.50603247	50.99044393
Verkeerswisselaar Heverlee Noord-1665	Verkeerswisselaar Heverlee Noord	1665	4.64476	50.860771
Complex nr 31 Genk Centrum-2996	Complex nr 31 Genk Centrum	2996	5.505703884	50.99106327
Verkeerswisselaar Heverlee Noord-1664	Verkeerswisselaar Heverlee Noord	1664	4.644583	50.860793
Complex nr 31 Genk Centrum-2995	Complex nr 31 Genk Centrum	2995	5.502134241	50.99220081
Verkeerswisselaar Heverlee Noord-1663	Verkeerswisselaar Heverlee Noord	1663	4.644873	50.860714
Complex nr 31 Genk Centrum-2994	Complex nr 31 Genk Centrum	2994	5.502462418	50.99154417
Verkeerswisselaar Heverlee Noord-1662	Verkeerswisselaar Heverlee Noord	1662	4.644835	50.860734
Complex nr 31 Genk Centrum-2993	Complex nr 31 Genk Centrum	2993	5.502639566	50.99170727
Snede Winksele  Leuven 3-1661	Snede Winksele  Leuven 3	1661	4.654666	50.870991
Complex nr 31 Genk Centrum-2992	Complex nr 31 Genk Centrum	2992	5.502610002	50.99167773
Snede Haasrode-Heverlee 1-1669	Snede Haasrode-Heverlee 1	1669	4.705202568	50.84558252
Snede Oud-Heverlee 2-1682	Snede Oud-Heverlee 2	1682	4.669018051	50.85054757
Snede Oud-Heverlee 2-1681	Snede Oud-Heverlee 2	1681	4.669038022	50.85058257
Snede Oud-Heverlee 1-1680	Snede Oud-Heverlee 1	1680	4.678365976	50.84819454
Snede Oud-Heverlee 1-1679	Snede Oud-Heverlee 1	1679	4.678376837	50.84822517
Snede Oud-Heverlee 1-1678	Snede Oud-Heverlee 1	1678	4.678393033	50.84825692
Snede Heverlee West-1677	Snede Heverlee West	1677	4.688997824	50.84651446
Snede Heverlee West-1676	Snede Heverlee West	1676	4.689010042	50.84654645
Snede Heverlee West-1675	Snede Heverlee West	1675	4.689016141	50.84658226
Snede Heverlee Oost-1674	Snede Heverlee Oost	1674	4.697469625	50.8459593
Snede Heverlee Oost-1673	Snede Heverlee Oost	1673	4.697476593	50.84598919
Snede Heverlee Oost-1672	Snede Heverlee Oost	1672	4.697481615	50.84602314
Snede Sterrebeek-1693	Snede Sterrebeek	1693	4.50282347	50.86930843
Snede Sterrebeek-1692	Snede Sterrebeek	1692	4.5028216	50.86927472
Snede Sterrebeek-1691	Snede Sterrebeek	1691	4.50282151	50.86924438
Snede Bertem-1690	Snede Bertem	1690	4.62794011	50.85883417
Snede Bertem-1689	Snede Bertem	1689	4.62795449	50.8588656
Snede Bertem-1688	Snede Bertem	1688	4.62796178	50.8588993
Snede Bertem-1687	Snede Bertem	1687	4.62796906	50.85893187
Snede Oud Heverlee 3-1686	Snede Oud Heverlee 3	1686	4.65867367	50.85313125
Snede Oud Heverlee 3-1685	Snede Oud Heverlee 3	1685	4.658693069	50.85316441
Snede Oud Heverlee 3-1684	Snede Oud Heverlee 3	1684	4.658711657	50.85319074
Snede Oud-Heverlee 2-1683	Snede Oud-Heverlee 2	1683	4.668997796	50.85051928
Snede Kraainem-Sterrebeek 2-1699	Snede Kraainem-Sterrebeek 2	1699	4.48507977	50.86924945
Snede Kraainem-Sterrebeek 1-1698	Snede Kraainem-Sterrebeek 1	1698	4.4946692	50.86934339
Snede Kraainem-Sterrebeek 1-1697	Snede Kraainem-Sterrebeek 1	1697	4.49466734	50.86931193
Snede Kraainem-Sterrebeek 1-1696	Snede Kraainem-Sterrebeek 1	1696	4.49466901	50.86927372
Snede Kraainem-Sterrebeek 1-1695	Snede Kraainem-Sterrebeek 1	1695	4.49466716	50.86924339
Snede Sterrebeek-1694	Snede Sterrebeek	1694	4.50282535	50.86934326
complex Zemst-800	complex Zemst	800	4.48781511	50.97870473
complex Zemst-801	complex Zemst	801	4.48776168	50.97869018
complex Zemst-802	complex Zemst	802	4.48771536	50.97867449
complex Zemst-803	complex Zemst	803	4.48784933	50.978862
complex Zemst-804	complex Zemst	804	4.48682373	50.97871922
complex Zemst-805	complex Zemst	805	4.48687361	50.97873378
complex Zemst-806	complex Zemst	806	4.4869217	50.97874721
complex Zemst-807	complex Zemst	807	4.48666852	50.97857668
complex Zemst-808	complex Zemst	808	4.490732779	50.97327787
complex Zemst-809	complex Zemst	809	4.48919937	50.97370644
complex nr. 21 Sterrebeek-810	complex nr. 21 Sterrebeek	810	4.507331943	50.86952824
complex nr. 21 Sterrebeek-811	complex nr. 21 Sterrebeek	811	4.507331527	50.86949388
complex nr. 21 Sterrebeek-812	complex nr. 21 Sterrebeek	812	4.507334	50.869454
complex nr. 21 Sterrebeek-813	complex nr. 21 Sterrebeek	813	4.507334166	50.86942504
complex nr. 21 Sterrebeek-814	complex nr. 21 Sterrebeek	814	4.507313628	50.86965439
complex nr. 21 Sterrebeek-815	complex nr. 21 Sterrebeek	815	4.507339492	50.86928659
complex nr. 21 Sterrebeek-816	complex nr. 21 Sterrebeek	816	4.507339769	50.86932125
complex nr. 21 Sterrebeek-817	complex nr. 21 Sterrebeek	817	4.507340113	50.86935588
complex nr. 21 Sterrebeek-818	complex nr. 21 Sterrebeek	818	4.507328578	50.86907878
complex nr. 21 Sterrebeek-819	complex nr. 21 Sterrebeek	819	4.513677847	50.86962386
complex nr. 21 Sterrebeek-820	complex nr. 21 Sterrebeek	820	4.513661	50.869102
complex Aarschot-821	complex Aarschot	821	4.833775764	50.96440001
complex Aarschot-822	complex Aarschot	822	4.833775764	50.96440001
complex Aarschot-823	complex Aarschot	823	4.833758463	50.96455065
complex Aarschot-824	complex Aarschot	824	4.833758463	50.96455065
complex Aarschot-825	complex Aarschot	825	4.832665421	50.96417498
complex Aarschot-826	complex Aarschot	826	4.835258937	50.96428278
complex Aarschot-827	complex Aarschot	827	4.834439697	50.96485095
complex Aarschot-828	complex Aarschot	828	4.834420602	50.96470332
complex Aarschot-829	complex Aarschot	829	4.841433659	50.96455871
complex Bekkevoort-830	complex Bekkevoort	830	4.997096186	50.9540424
complex Bekkevoort-831	complex Bekkevoort	831	4.997067207	50.95401326
complex Bekkevoort-832	complex Bekkevoort	832	4.998740644	50.95347922
complex Bekkevoort-833	complex Bekkevoort	833	4.995956002	50.95464337
complex Bekkevoort-834	complex Bekkevoort	834	5.001927885	50.95151609
complex Bekkevoort-835	complex Bekkevoort	835	5.001960377	50.95154361
complex Bekkevoort-836	complex Bekkevoort	836	5.000571084	50.95205711
complex Bekkevoort-837	complex Bekkevoort	837	5.003121441	50.95077731
complex Beringen-838	complex Beringen	838	5.188350398	51.0395183
complex Beringen-839	complex Beringen	839	5.188317207	51.03950965
complex Beringen-840	complex Beringen	840	5.187556796	51.03918802
complex Beringen-841	complex Beringen	841	5.187765164	51.03881682
complex Beringen-842	complex Beringen	842	5.183128732	51.04365732
complex Beringen-843	complex Beringen	843	5.18309744	51.04363949
complex Beringen-844	complex Beringen	844	5.183979093	51.04407654
complex Beringen-845	complex Beringen	845	5.183489766	51.0443998
complex Hasselt-West-846	complex Hasselt-West	846	5.287812302	50.94501063
complex Hasselt-West-847	complex Hasselt-West	847	5.28785387	50.9450302
complex Hasselt-West-848	complex Hasselt-West	848	5.286529645	50.94577661
complex Hasselt-West-849	complex Hasselt-West	849	5.288642717	50.9440517
complex Hasselt-West-850	complex Hasselt-West	850	5.293312643	50.94058542
complex Hasselt-West-851	complex Hasselt-West	851	5.293268493	50.94056742
complex Hasselt-West-852	complex Hasselt-West	852	5.29437021	50.94019357
complex Hasselt-West-853	complex Hasselt-West	853	5.293563703	50.94118645
complex Houthalen-Helchteren-855	complex Houthalen-Helchteren	855	5.377929338	51.01246844
complex Houthalen-Helchteren-856	complex Houthalen-Helchteren	856	5.377929374	51.01243982
complex Houthalen-Helchteren-859	complex Houthalen-Helchteren	859	5.377924759	51.01224675
complex Houthalen-Helchteren-860	complex Houthalen-Helchteren	860	5.377926284	51.01228209
complex Houthalen-Helchteren-861	complex Houthalen-Helchteren	861	5.37856407	51.01212164
complex Houthalen-Helchteren-862	complex Houthalen-Helchteren	862	5.368870469	51.01259423
complex Houthalen-Helchteren-863	complex Houthalen-Helchteren	863	5.368628223	51.01207425
complex Genk-Oost-864	complex Genk-Oost	864	5.544370341	50.97852889
complex Genk-Oost-865	complex Genk-Oost	865	5.544342065	50.97849842
complex Genk-Oost-866	complex Genk-Oost	866	5.544909265	50.97906059
complex Genk-Oost-867	complex Genk-Oost	867	5.5449452	50.97896264
complex Genk-Oost-868	complex Genk-Oost	868	5.544950079	50.97808654
complex Genk-Oost-869	complex Genk-Oost	869	5.544977014	50.97811858
complex Genk-Oost-870	complex Genk-Oost	870	5.544787359	50.97790709
complex Genk-Oost-871	complex Genk-Oost	871	5.544858627	50.97797169
complex Genk-Oost-872	complex Genk-Oost	872	5.550230418	50.97683308
complex Genk-Oost-873	complex Genk-Oost	873	5.550350535	50.9769546
complex Genk-Oost-874	complex Genk-Oost	874	5.549872362	50.97584443
complex Genk-Oost-875	complex Genk-Oost	875	5.549981316	50.97575836
complex Park Midden Limburg-876	complex Park Midden Limburg	876	5.454030866	51.00351083
complex Park Midden Limburg-877	complex Park Midden Limburg	877	5.454019724	51.00347881
complex Park Midden Limburg-878	complex Park Midden Limburg	878	5.455129196	51.00346879
complex Park Midden Limburg-879	complex Park Midden Limburg	879	5.453135099	51.00399458
complex Park Midden Limburg-880	complex Park Midden Limburg	880	5.459754055	51.00209658
complex Park Midden Limburg-881	complex Park Midden Limburg	881	5.45977058	51.00212861
complex Park Midden Limburg-882	complex Park Midden Limburg	882	5.458479377	51.00224229
complex Park Midden Limburg-883	complex Park Midden Limburg	883	5.46120196	51.0014974
complex Zolder-884	complex Zolder	884	5.300723848	51.00868344
complex Zolder-885	complex Zolder	885	5.300741357	51.00865041
complex Zolder-886	complex Zolder	886	5.302105135	51.00906527
complex Zolder-887	complex Zolder	887	5.299287629	51.00856321
complex Zolder-888	complex Zolder	888	5.309958013	51.01013129
complex Zolder-889	complex Zolder	889	5.309942221	51.01016358
complex Zolder-890	complex Zolder	890	5.308562625	51.00975597
complex Zolder-891	complex Zolder	891	5.311383562	51.01035134
complex Wilrijk-894	complex Wilrijk	894	4.413951227	51.16935364
complex Wilrijk-895	complex Wilrijk	895	4.413902219	51.16935615
complex Wilrijk-896	complex Wilrijk	896	4.41384698	51.16935911
complex Wilrijk-897	complex Wilrijk	897	4.41378979	51.1693625
complex Wilrijk-898	complex Wilrijk	898	4.41363968	51.16937492
complex Wilrijk-899	complex Wilrijk	899	4.413582577	51.16938031
Snede Kraainem-Sterrebeek 2-1701	Snede Kraainem-Sterrebeek 2	1701	4.48507994	50.86931575
Snede Kraainem-Sterrebeek 2-1700	Snede Kraainem-Sterrebeek 2	1700	4.48507809	50.86928541
Verkeerswisselaar Heverlee West-1709	Verkeerswisselaar Heverlee West	1709	4.638658182	50.85742476
Verkeerswisselaar Heverlee West-1708	Verkeerswisselaar Heverlee West	1708	4.638675076	50.85745794
Knooppunt Heverlee Oostkant-1706	Knooppunt Heverlee Oostkant	1706	4.64615	50.856152
Knooppunt Heverlee Oostkant-1705	Knooppunt Heverlee Oostkant	1705	4.64617	50.856182
Knooppunt Heverlee Oostkant-1704	Knooppunt Heverlee Oostkant	1704	4.64619	50.856212
Knooppunt Heverlee Oostkant-1703	Knooppunt Heverlee Oostkant	1703	4.64621	50.856252
Snede Kraainem-Sterrebeek 2-1702	Snede Kraainem-Sterrebeek 2	1702	4.48507824	50.86934609
complex nr15 Leuven-1711	complex nr15 Leuven	1711	4.651671	50.866664
